,user_id,username,alpha_badge,review_count,account_level,badges
16568,Tirta,Tirta Lie,Alfa 2018,1690,19,"Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
16569,dapurpempi,dapurpempi,no badge,51,6,no badge
16570,WiwisRahardja,Wiwis Rahardja,no badge,286,12,"Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
16571,Anastasya,Anastasya Yusuf,Alfa 2017,294,12,"Bakmi,Pasta,Dessert,Bubble Tea,"
16572,yuliane,Yuliane Ane,no badge,3,1,no badge
16573,adrianprathama,Adrian Prathama,no badge,174,10,"Kopi,Dessert,"
16574,aileen_natalia_salim,@NonikJajan,Alfa 2021,1838,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16575,alvin_johanes,Alvin Johanes,Alfa 2021,556,14,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pasta,Sushi,Burger,Dessert,"
16576,deasy_lim,Deasy Lim,Alfa 2021,1413,19,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16577,hansandrenn,hansandrenn,no badge,3,1,no badge
16578,FOODWAW,Wawa | IG : @foodwaw,Alfa 2019,706,15,"Steak,Ramen,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16579,UrsAndNic,UrsAndNic,Alfa 2021,3035,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16580,ferdiantono_lim,Ferdiantono Lim,no badge,93,8,"Dessert,"
16581,placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2972,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16582,felita,duocicip,Alfa 2021,655,15,"Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16583,fitrialaela,Fitriah Laela,Alfa 2021,566,13,"Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
16584,selfi_tan,Selfi Tan,Alfa 2021,1960,20,"Ramen,Dimsum,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16585,cewekrakus,Levina JV (IG : @levina_eat & @levinajv),Alfa 2021,1167,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16586,kyleadriell,Anne Yonathan | @kyleadriell_r,Alfa 2021,627,14,"Chinese Food,Dimsum,Kopi,Bakmi,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16587,angelika_halim,Jeljel,no badge,261,13,"Chinese Food,BBQ,Kopi,Bakmi,Pasta,Burger,Dessert,Bubble Tea,"
16588,wides,Widya Destiana,no badge,169,10,"Kopi,Dessert,Bubble Tea,"
16589,selfi_tan,Selfi Tan,Alfa 2021,1960,20,"Ramen,Dimsum,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16590,antihungryclub,Jacklyn || IG: @antihungryclub,Alfa 2021,231,12,"Kopi,Bakmi,Dessert,Bubble Tea,"
16591,fransiska_melyana,fransiska melyana,no badge,10,3,no badge
16592,Velvel,Velvel,Alfa 2021,526,14,"Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pasta,Sushi,Dessert,Bubble Tea,"
16593,kyleadriell,Anne Yonathan | @kyleadriell_r,Alfa 2021,627,14,"Chinese Food,Dimsum,Kopi,Bakmi,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16594,eatfoodtravel,@eatfoodtravel,Alfa 2021,466,13,"Chinese Food,Kopi,Bakmi,Dessert,Bubble Tea,"
16595,deasy_lim,Deasy Lim,Alfa 2021,1413,19,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16596,TheodoraStarian,Theodora,Alfa 2018,1143,17,"Steak,Ramen,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16597,placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2972,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16598,maxie_oliver,Drummer Kuliner,Alfa 2018,267,12,"Kopi,Bakmi,Dessert,"
16599,Anastasya,Anastasya Yusuf,Alfa 2017,294,12,"Bakmi,Pasta,Dessert,Bubble Tea,"
16600,all_me_yeah,Gregorius Bayu Aji Wibisono,Alfa 2021,1599,18,"Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
16601,eatfoodtravel,@eatfoodtravel,Alfa 2021,466,13,"Chinese Food,Kopi,Bakmi,Dessert,Bubble Tea,"
16602,jenni_pratita,Pengembara Rasa,Alfa 2021,549,14,"Steak,Kopi,Pizza,Pasta,Sushi,Burger,Dessert,"
16603,deasy_lim,Deasy Lim,Alfa 2021,1413,19,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16604,patricia_liswanto,Patsyy,Alfa 2020,435,13,"Chinese Food,Kopi,Bakmi,Pizza,Pasta,Sushi,Dessert,Bubble Tea,"
16605,placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2972,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16606,UrsAndNic,UrsAndNic,Alfa 2021,3035,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16607,FannieHuang,Fannie Huang||@fannie599,Alfa 2021,1529,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16608,Nana97,Nana (IG: @foodlover_gallery),Alfa 2021,694,15,"Ramen,BBQ,Kopi,Bakmi,Pasta,Dessert,Bubble Tea,"
16609,lady08561529728_gmail_com,Ruly Wiskul,Alfa 2021,431,13,"Ramen,Kopi,Bakmi,Pasta,Sushi,Dessert,Bubble Tea,"
16610,lady08561529728_gmail_com,Ruly Wiskul,Alfa 2021,431,13,"Ramen,Kopi,Bakmi,Pasta,Sushi,Dessert,Bubble Tea,"
16611,deasy_lim,Deasy Lim,Alfa 2021,1413,19,"Steak,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16612,ivan_setiawan,Ivan Setiawan,Alfa 2021,654,14,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
16613,baperorlaper,Esther Lorensia CILOR,Alfa 2018,235,11,"Kopi,Sushi,Dessert,"
